class,aa_000,ab_000,ac_000,ad_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bn_000,bo_000,bp_000,bq_000,br_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,cf_000,cg_000,ch_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,co_000,cp_000,cq_000,cr_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000
neg,576,0,76,38,0,0,0,0,240,14518,37986,24634,15438,1984,0,0,36638,0,0,0,12028,16620,93568,96802,50560,2242,6,0,0,0,98,146,0,0,0,0,0,0,0,3216,91584,0,1676,104,162,192,252,71152,4280,16968,14,0,62990,11576,6542,5796,3686,2358,1044,640,164,4,156296,12,10,40,0,36638,912,39142,11276,na,na,na,na,na,na,na,na,49900,576.58,156296,156296,156810,237.0,0,15256,155380,95064,1209600,2310,0,24,0,38147.52,26146.56,29448.96,0,54,0,11086,16544,19866,25416,21190,654,38,6,0,2,12,156296,0,1776,70,134,15592,5120,17868,50756,3482,2,0,72,342,37880,12358,0,280,0,0,39824,306,492,390,27158,0,0,0,0,0,0,946,82,18,0,0,1650,300,1220,122,0,0,0,0,0,457.78,238,57716,13060,5514,1154,2380,1002,2752,11156,66,0,0,0
neg,90,na,2130706434,142,0,0,0,0,0,0,160,1010,22676,5602,0,0,14060,0,0,0,0,0,37470,30866,15980,2760,0,0,0,0,102,48,0,0,0,0,0,0,28332,0,1116,0,1456,66,86,440,9198,18068,128,6,0,0,24906,3130,774,162,156,320,0,0,0,0,53498,0,18,6,0,14060,610,9708,6226,na,na,na,na,na,na,na,na,15540,90,53498,53498,55254,57.0,28,5072,53080,29448,1209600,1760,2,2,0,13619.52,0,14591.04,0,0,0,0,0,488,11274,16722,830,134,0,0,16,146,53498,na,1400,38,106,2702,2668,9454,9488,3274,318,0,232,162,12124,34,32,160,0,18,14770,154,52,0,0,0,0,0,0,0,0,418,0,0,0,0,564,198,81400,18938,0,0,0,0,0,275.88,106,16976,10348,1894,134,78,4,4,6,4,0,0,0
neg,6,na,6,2,0,0,0,0,0,0,26,168,4378,0,0,0,1466,0,200,0,0,0,6050,4490,7142,102,0,0,0,0,2,12,0,0,0,0,0,0,0,0,4572,0,1280,108,104,242,320,2518,0,0,0,0,3652,136,64,206,30,28,424,32,0,0,13212,0,2,0,0,1466,116,5648,1488,na,na,na,na,na,na,na,na,7080,6.85,13212,13212,14082,18,68,1238,13080,4572,1209600,196,0,2,0,1267.2,0,2283.84,na,na,0,0,0,516,3320,658,78,0,0,0,4,8,13212,na,1088,10,206,16,20,878,1888,444,22,0,4,32,786,42,0,0,0,0,1638,34,104,0,0,0,0,0,0,0,0,110,0,0,272,104,18,8,2840,282,4956,20,0,0,0,na,na,3418,1004,34,10,46,16,14,30,0,0,0,0
neg,900,2,110,na,0,0,0,0,0,11514,42308,28970,34318,18270,8978,0,61110,0,0,0,4656,7600,246546,230968,72820,5126,0,0,0,0,56,86,0,0,0,0,0,0,0,21018,123340,0,1746,5454,4992,5042,4168,70700,48970,3284,2,0,na,na,na,na,na,na,na,na,na,na,324188,38,54,18,0,61110,1574,58948,13814,na,na,na,na,na,na,na,na,71480,900.54,324188,324188,335036,na,0,31614,322380,145162,1209600,2494,na,na,na,0,0,0,52,208,na,na,na,na,na,na,na,na,na,na,na,6,324188,0,2378,116,108,27466,24778,36972,48686,3844,10,0,na,na,na,na,na,na,na,na,na,530,316,0,0,0,0,0,0,0,0,1668,0,0,0,0,0,0,0,0,0,26,0,0,0,4.1,294,93948,9070,6634,2848,8112,13546,8906,1294,0,0,0,0
neg,10602,na,0,na,0,0,0,0,0,8448,96788,469418,136494,2248,0,0,325350,0,0,0,1592,2008,708302,683642,76636,11616,0,0,0,0,0,0,36266,15326,9888,16784,6546,67008,173818,145564,242196,0,2896,290,326,1464,62694,644680,1046,0,0,0,213526,393728,68316,26668,7196,2022,1570,370,0,0,786706,286,722,2054,72,325350,3422,52258,24174,na,na,na,na,na,na,na,na,74980,10601.2,786706,786706,783668,2616,43960,77742,784620,713396,1209600,0,na,na,na,668475.84,10.56,41522.88,0,0,0,0,38514,367880,265686,37578,2794,806,138,0,na,16,786706,na,3190,152,5566,69204,13612,119502,490040,11930,200,0,na,na,na,na,na,na,na,na,na,522,112,0,0,0,12,0,0,0,0,2264,904,172,0,0,7778,1378,3058420,316160,0,2300,0,0,9601350,486.36,394,46594,51488,348890,220014,30752,8240,3886,1912,1620,0,0,0
neg,2802,na,236,208,0,0,0,0,0,0,152,1612,126780,74974,1666,0,81620,0,0,0,0,0,208372,188248,67140,12072,0,0,0,0,296,80,0,0,0,0,0,0,122454,7576,75154,0,498,600,1364,1726,137394,63600,2,0,0,0,103772,73872,19462,6004,1500,362,142,70,0,0,275626,20,84,94,0,81620,2112,50608,16360,na,na,na,na,na,na,na,na,66360,2802.44,275626,275626,276332,639.0,1158,27034,274760,205184,1209600,5020,2,26,0,156319.68,0,48605.76,0,0,0,0,0,0,56300,114686,31114,2670,414,0,2,6,275626,na,638,64,2500,33826,10986,67496,87504,2112,58,0,348,338,157566,23874,0,42,0,30,158536,290,50,0,0,0,0,0,0,0,0,1280,790,478,0,0,4630,1036,625820,71182,0,0,0,0,0,195.2,184,51254,30764,17874,7734,19270,22336,19962,32570,3420,0,0,0
neg,32106,na,494,456,0,0,0,0,0,0,256,187194,1365938,605074,50918,690,883358,0,0,0,0,0,1964184,1657726,541908,261752,0,0,0,0,1478,228,0,0,0,0,0,15380,818348,1071244,305098,0,2080,1450,3288,50316,1670812,482004,120,0,0,0,716098,535246,173298,137406,113246,96288,136466,301838,184,0,2506392,62,204,292,20,883358,29254,349734,190130,277240,249200,na,na,na,na,na,na,11680,32105.96,2506392,2506392,2499880,15552,292,5564,82660,2210070,1209600,68106,4,110,0,1771989.12,0,433661.76,0,0,0,0,0,28816,514882,1305600,343842,13974,2848,108,26,50,2506392,na,2868,402,57544,244884,96646,1516070,283840,7590,226,0,690,636,1743408,10530,0,156,0,8,1803310,1554,170,0,0,0,0,0,0,0,0,16986,52982,17340,0,0,46404,8906,4686280,489620,0,0,0,0,0,1469.38,906,450754,325674,248954,144920,325806,325660,285076,98832,4346,48,0,0
neg,357898,na,0,na,0,0,0,0,0,0,24606,2449184,14379698,4923914,75942,80,10971436,0,142,0,0,0,19004316,16332096,4536372,2168558,0,0,0,0,0,0,0,0,0,0,0,37284,5048688,16382634,384818,0,34958,33112,71376,187936,13673192,7852770,72,8,0,0,8535802,2745050,1548966,1296874,1227858,1439982,2448102,2389940,219782,1068,23545918,554,874,1044,1420,10971436,272232,2399732,2114282,286240,306860,293660,293420,296100,272320,206260,220720,123400,357897.87,23545918,23545918,23143332,163079.0,1668302,13846,506300,21853424,1209600,0,na,na,na,19543996.8,0,2284906.56,na,na,0,0,0,610568,7905180,10944768,2146238,200612,43896,2162,na,0,23545918,na,21894,4260,334606,1573040,1524244,14568250,3784926,42178,26,0,na,na,na,na,na,na,na,na,na,15498,492,0,0,0,2,0,0,0,0,167434,299642,54086,0,0,649280,97092,27410640,4704478,0,0,0,0,31220620,na,na,2398100,4368528,2580214,1053104,2193822,2280252,2245176,1569864,2874202,290162,0,0
neg,114564,0,712,306,0,0,0,0,6526,859682,3281240,2426304,639370,87480,7574,0,3175956,0,0,0,485498,714956,5866120,5453880,1237504,694492,2,0,0,0,742,4470,0,0,0,0,0,1402,4111966,2617118,577690,0,11392,7044,13432,17760,26706,3698808,2942600,584318,6116,0,3805408,1363398,546566,375578,297134,239834,192554,162672,92722,232310,7591412,748,702,664,0,3175956,88776,526732,706100,190100,205420,185600,175920,186760,228700,na,na,47400,114564.17,7591412,7591412,7543730,33413.0,2112,22694,315120,7312672,1209600,239696,0,238,0,6697390.08,0,607454.4,162,1718,2952,56630,1214886,1687806,2555746,1422622,327398,34874,4944,318,20,36,7591412,0,14636,1536,312032,264392,322260,5258678,1110772,23568,302,0,340,4920,4830516,182892,0,52572,0,0,4998968,7780,1150,0,0,0,0,0,0,0,0,58040,42888,7218,18456086,2436064,316318,38766,405900,46254,7446402,40998,0,0,0,3307.12,3776,648362,1082532,1204238,1006558,1741814,306442,807838,507704,2678,10,0,0
neg,39798,na,464,402,0,0,0,0,0,0,7452,612112,1783952,405214,13510,0,1206572,0,0,0,0,0,2496974,2158220,399270,294914,0,0,0,0,1470,430,0,0,0,0,0,79468,1430846,1015860,296066,0,2634,382,582,12844,1567892,1207758,30146,2,0,0,1146430,531022,266134,185462,149780,167752,308936,66724,0,0,2896732,0,18,480,8,1206572,41128,239780,158828,165260,149340,na,na,na,na,na,na,79480,39798.94,2896732,2896732,2909350,13732,4,43650,471840,2822240,1209600,100136,0,110,0,2441651.52,0,376848,0,0,0,0,0,50262,790062,1447410,488260,35392,9578,1276,96,108,2896732,na,5130,560,8254,292732,184734,1970992,353650,6188,0,0,622,1016,2436572,58166,22,3516,0,0,2466104,2094,160,0,0,0,0,0,0,0,0,21756,45220,8280,0,0,122140,23234,12080,1214,0,0,0,0,1045350,1082.26,1274,402092,571680,477608,245474,443540,322026,163176,85274,108870,2500,0,0
neg,8,0,10,10,0,0,0,0,0,0,2476,834,2086,0,0,0,1706,0,0,0,234,452,13788,12342,18682,254,0,0,0,0,0,16,0,0,0,0,0,0,0,2014,3382,0,48,2,18,1146,72,3978,132,0,0,0,4206,254,202,60,82,406,182,4,0,0,32728,2,2,2,0,1706,138,17232,1432,na,na,na,na,na,na,na,na,18480,8.17,32728,32728,35428,29.0,0,3176,32600,5456,1209600,226,2,4,0,1544.64,0,2700.48,0,8,0,0,2320,624,1226,1224,2,0,0,0,12,20,32728,0,1202,14,8,10,866,2954,342,0,0,0,10,34,1816,104,0,0,0,0,1906,36,68,0,0,0,0,0,0,0,0,150,0,0,0,0,38,12,3120,312,0,14,0,0,0,0.92,46,3924,1296,36,14,40,14,36,36,0,0,0,0
neg,10586,na,0,na,0,0,0,0,0,25164,72830,457482,211820,2490,0,0,318480,0,0,0,17266,28430,713706,697108,66032,19214,0,0,0,0,0,0,58258,15770,7986,28800,4990,46718,220082,177584,209598,0,3300,6906,14420,6764,38320,700058,18,0,0,0,317386,358730,63518,20296,6512,2332,854,148,10,0,797234,16,74,706,66,318480,4826,17260,48522,1310700,1310700,1310700,1310700,1310700,1310700,1310700,1310700,64440,10585.26,797234,797234,794510,2453.0,123196,78684,795000,769786,1209600,0,na,na,na,649584.96,0,118104,na,na,0,4982,44638,310892,351174,54234,3236,614,16,0,na,36,797234,na,2004,142,31870,97398,53040,471920,111722,1690,0,0,na,na,na,na,na,na,na,na,na,590,30,0,0,0,8,0,0,0,0,2720,1090,472,0,0,7802,1216,3531340,382170,0,866,0,0,9585260,na,na,122230,55400,212898,290900,66548,11670,5868,2026,2208,38,0,0
neg,10574,na,0,na,0,0,0,0,0,9436,83324,450352,178868,29356,0,0,306708,0,0,0,4748,6416,756290,735864,66966,13732,0,0,0,0,0,0,35814,14488,9394,16192,5968,65600,182300,190110,231470,0,1558,148,270,796,218140,529968,456,0,0,0,198404,446348,71002,26304,7050,1780,392,56,0,0,828076,4,14,460,0,306708,3008,44576,21762,na,na,na,na,na,na,na,na,65500,10573.12,828076,828076,824514,2779.0,32586,82172,826440,751336,1209600,0,na,na,na,697135.68,2514.24,51115.2,0,0,0,1004,35052,314468,250850,121720,25684,2078,480,0,na,16,828076,na,1166,182,6486,58178,15198,412592,249446,7884,202,2,na,na,na,na,na,na,na,na,na,376,62,0,0,150,2574,0,0,0,0,1874,0,0,0,0,0,0,0,0,0,2418,0,0,9573510,1193.16,388,56120,56828,529428,86056,16790,4322,854,396,542,0,0,0
neg,239428,na,na,na,na,na,0,0,0,0,49268,2259592,6098140,3873138,34146,0,5126334,0,168,na,0,0,10731536,9799912,1859280,903334,na,0,0,0,na,na,0,0,0,0,0,138716,4618586,5891140,1665842,0,14098,12244,22558,208172,11390380,666830,2,0,0,0,2378198,2636886,1311926,1180208,1070726,951296,868236,1746202,170466,140,12590878,na,na,na,na,5126334,157764,991464,859310,160600,185240,185420,179340,170740,173920,180520,172360,121860,239428.86,12590878,12590878,na,93883.0,na,na,482340,na,1209600,na,na,na,na,11307562.56,0,1003189.44,na,na,0,0,992,752128,4237238,5897994,1338950,75586,11034,362,na,na,12590878,na,6828,1640,906358,382184,2146074,8693912,175458,1830,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,65080,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,1049242,1416370,992608,490614,990610,899736,1104918,1286926,4047872,35388,na,na
neg,612,0,114,58,0,0,0,0,0,0,274,33796,19460,620,0,0,23552,0,242,0,0,0,56820,47668,63088,3440,0,0,0,0,22,96,0,0,0,0,0,0,0,2086,52064,0,1280,60,100,174,442,36664,15430,0,0,0,31838,18964,1500,738,732,214,148,14,2,0,119974,14,36,184,0,23552,736,54634,7818,na,na,na,na,na,na,na,na,62520,611.33,119974,119974,117884,177.0,0,11590,119300,54268,1209600,1828,0,6,0,36246.72,1999.68,14902.08,2,32,0,0,58,7818,34438,7430,4312,90,4,0,10,18,119974,0,1294,36,1000,1006,3240,18276,27472,1810,16,0,98,98,36354,15090,0,4,0,0,37818,106,134,0,0,270,2160,0,0,0,0,626,0,0,22960,4322,1130,228,1480,148,105804,94,0,0,0,160.16,104,18462,9212,3656,1576,2888,7308,8754,2294,0,0,0,0
neg,11404,na,128,na,0,0,0,0,40304,540122,644392,128434,12510,0,0,0,550660,0,0,0,83062,134172,1024608,932060,299870,145112,0,0,0,0,1150,36,0,0,0,0,0,0,0,424576,941186,0,4744,3458,4674,5812,870930,476144,0,0,0,0,526802,396880,114176,78852,55426,42708,34796,35760,50546,29816,1407746,46,484,488,4,550660,21060,90588,208754,262360,na,na,na,na,na,na,na,35820,11405.0,1407746,1407746,1411838,7455.0,10568,18668,196400,1365918,1209600,0,na,na,na,779206.08,371609.28,212373.12,na,na,3818,248514,836858,252942,19898,3350,358,24,0,0,na,0,1407746,na,1634,134,154984,155442,406482,637936,9150,0,0,0,na,na,na,na,na,na,na,na,na,2016,110,7390,4758,16330,376608,0,0,0,0,13486,11468,1710,2666568,353612,42120,5552,2306880,261382,1373422,10960,0,0,10405010,na,na,589894,249244,174388,54344,106144,133410,51300,6436,602,0,0,0
neg,386,na,26,16,0,0,0,0,0,0,146,6840,31008,2780,0,0,17880,0,0,0,0,0,36516,29662,18150,2822,0,0,0,0,28,8,0,0,0,0,0,0,38802,694,1278,0,1518,52,82,120,2670,36328,4,0,0,0,29310,8850,1682,400,102,94,258,78,0,0,54698,16,76,8,0,17880,696,10234,7868,na,na,na,na,na,na,na,na,17800,386.35,54698,54698,50310,96,0,4786,54320,40774,1209600,1528,0,2,0,25347.84,0,14028.48,0,36,0,0,0,4990,23326,11546,826,80,6,0,0,4,54698,na,1554,24,52,4986,2078,6830,22676,2454,120,0,48,26,25222,10730,0,6,0,0,26416,136,48,0,0,0,0,0,0,0,0,458,42,18,0,0,992,230,60,6,0,0,0,0,0,132.3,98,16196,8344,2292,322,852,11678,334,150,604,2,0,0
neg,62,4,18,16,0,0,0,0,0,0,8368,4084,1342,0,0,0,4822,0,116,0,92,468,22672,17614,15012,850,0,0,0,0,24,44,0,0,0,0,0,0,0,1466,12328,0,1390,8,20,40,104,12232,0,0,0,0,9534,3202,206,52,214,448,48,82,8,0,37834,14,6,6,0,4822,404,11500,3400,na,na,na,na,na,na,na,na,14580,61.28,37834,37834,39524,43.0,628,3522,37380,13870,1209600,610,0,6,0,6515.52,446.4,6226.56,0,32,0,0,9910,2208,740,936,0,0,0,0,4,16,37834,0,1304,22,32,526,1300,2506,6842,1212,46,4,20,54,4892,1656,0,0,0,0,6468,84,54,0,0,0,114,250,298,0,0,392,0,0,2340,440,280,56,1340,1006,6112,4,0,0,0,194.62,108,7724,3444,2366,8,12,4,18,36,4,178,0,0
neg,36338,na,188,180,0,0,0,0,0,0,5480,545682,1265846,503824,17886,776,1040348,0,0,0,0,0,2098016,1812672,463974,229538,0,0,0,0,200,60,0,0,0,0,0,121696,709508,999416,508874,0,2818,1608,1520,34336,1690228,608952,32,0,0,0,760890,528644,229262,188956,182778,193410,244012,11542,0,0,2562662,124,122,4472,42,1040348,31448,293702,169198,240820,194560,na,na,na,na,na,na,22860,36338.97,2562662,2562662,2567654,15608,4064,10704,137000,2339494,1209600,77560,0,36,0,2089981.44,0,247503.36,0,0,0,0,270,107876,708644,1151292,345576,20170,5300,366,92,96,2562662,na,3950,528,28072,109266,84746,1607452,480494,24846,140,0,426,148,2006554,60466,0,11308,0,30,2109444,1618,188,0,0,0,0,0,0,0,0,16818,34430,6196,0,0,74188,14466,252600,42636,0,0,0,0,302870,1200.06,1244,264066,441554,322604,152626,314884,364970,242966,102532,127070,6222,0,0
neg,81280,na,2130706432,904,0,0,0,0,0,0,121130,1921766,2343820,752252,52126,3640,2226432,0,0,0,352,560,4617486,3938414,762214,576342,0,0,0,0,2410,490,0,0,0,0,0,169152,1458764,3114244,452574,0,2998,1232,1960,2498,57112,5113426,15508,0,0,0,1395968,1207248,455964,343356,286614,258600,395202,843648,8134,0,5381082,324,214,392,2,2226432,65914,443690,316922,165740,153720,149120,205300,na,na,na,na,78360,81280.23,5381082,5381082,5377582,41654,56262,47318,531360,5194734,1209600,174992,2,142,0,4694065.92,0,497245.44,0,1044,0,0,16404,503844,1954582,2108006,577686,27794,6040,378,1756,1806,5381082,na,7552,1134,155952,185452,200980,3405772,1194396,43164,332,0,1430,1300,3478120,139572,0,23100,0,22,4737288,3484,882,0,0,0,0,0,0,0,0,40464,73772,28346,0,0,107970,21622,23456460,3051760,0,0,0,0,3347880,1979.18,2364,525560,1050498,823576,379022,677720,590936,415838,267816,448054,15714,0,0
neg,46,na,46,34,0,0,0,0,0,0,98,398,14462,0,0,0,5532,0,0,0,0,0,11330,7802,8708,1494,0,0,0,0,110,40,0,0,0,0,0,0,14016,0,942,0,1080,38,56,52,2168,11564,0,0,0,0,12442,1454,530,160,52,228,92,0,0,0,20060,2,10,0,0,5532,408,4422,4254,na,na,na,na,na,na,na,na,8520,45.72,20060,20060,25712,33.0,0,1858,19780,14958,1209600,944,0,4,0,6606.72,0,7338.24,0,12,0,0,0,260,12388,2206,92,12,0,0,4,10,20060,na,1084,14,42,1030,1770,4276,5990,706,46,0,74,128,7146,72,0,30,0,0,8132,74,36,0,0,0,0,0,0,0,0,256,10,2,0,0,340,118,120,12,0,0,0,0,0,87.38,56,8768,4850,1178,52,56,52,2,0,0,0,0,0
neg,12,na,38,34,0,0,0,0,0,0,1432,3056,12310,1996,0,0,6122,0,0,0,108,332,16562,12348,10374,1496,0,0,0,0,20,26,0,0,0,0,0,0,6276,0,12518,0,1292,30,28,62,2284,15096,2,0,0,0,17708,416,58,202,34,248,128,0,0,0,27066,0,0,0,0,6122,268,5538,4788,na,na,na,na,na,na,na,na,10120,12.38,27066,27066,28890,33.0,0,2492,26800,18794,1209600,600,2,4,0,3513.6,0,14013.12,0,14,0,0,792,3678,10824,3218,278,4,0,0,0,10,27066,na,1366,12,34,98,3170,7004,6462,612,36,0,32,28,4236,14,0,0,0,136,4286,114,50,0,0,0,0,0,0,0,0,244,0,0,730,132,14,36,400,40,28330,54,0,0,0,53.62,58,15698,3000,74,16,4,2,0,0,0,0,0,0
neg,134,0,na,6,na,na,0,0,0,0,30,21552,25620,0,0,0,17258,0,0,0,0,0,64306,51994,22768,3666,na,0,0,0,na,na,0,0,0,0,0,0,0,41704,5498,0,308,54,124,1090,276,26142,19208,0,0,0,41734,2614,766,418,256,314,218,598,50,234,87166,na,na,na,na,17258,890,12180,10402,na,na,na,na,na,na,na,na,22040,133.91,87166,87166,83778,105.0,na,8068,86100,47468,1209600,na,4,6,0,16154.88,12117.12,18000.96,12,76,0,0,0,9936,31418,4792,1012,44,0,0,22,na,87166,0,1436,72,632,1724,4072,16306,20594,2306,60,0,2,100,17730,68,0,0,0,0,18110,na,na,na,na,na,na,na,na,na,na,956,na,na,na,na,na,na,na,na,na,na,na,na,na,2.72,222,32176,8964,4404,1396,172,26,62,2,0,0,na,na
neg,62918,na,0,na,0,0,0,0,0,0,3906,756216,2938570,346752,626,0,2119564,0,46,0,0,0,3504704,2962008,847626,432390,0,0,0,0,0,0,0,0,0,0,0,106188,2693118,1133948,112816,0,6246,4734,7426,10792,1727726,2288964,182,0,0,0,1720564,565656,237644,184310,154698,166490,257890,536372,221946,500,4353408,634,490,516,266,2119564,67148,429028,416174,256580,192160,221960,1310700,1310700,1310700,1310700,1310700,165920,62917.74,4353408,4353408,4269652,29611.0,602552,63652,712180,4046070,1209600,0,na,na,na,3506707.2,0,534149.76,na,na,0,0,0,51262,2248078,1612398,109894,20726,3664,48,na,0,4353408,na,4422,756,171846,285408,300916,2556744,717146,8826,6,0,na,na,na,na,na,na,na,na,na,3884,194,0,0,0,0,0,0,0,0,44564,78888,14140,0,0,174316,26208,4146680,1111432,0,0,0,0,6652820,na,na,563798,780928,540876,240914,439020,393602,317572,227370,452036,89954,0,0
neg,208,0,48,34,0,0,0,0,0,0,13274,17874,16136,434,0,0,20482,0,0,0,2068,3422,51050,33094,26006,2326,0,0,0,0,68,186,0,0,0,0,0,0,0,116,47602,0,1988,164,296,458,964,8172,30476,5200,0,0,40420,4574,994,592,232,138,480,130,52,106,79392,10,12,24,0,20482,1568,8020,17682,na,na,na,na,na,na,na,na,24080,208.49,79392,79392,66646,124,0,6378,77180,48184,1209600,3116,0,10,0,26937.6,92.16,19663.68,4,76,0,0,10008,13636,20112,3026,930,6,0,0,4,38,79392,0,2606,152,970,1462,1354,4572,31458,5066,78,0,48,210,23524,3144,0,4,0,0,30302,538,118,0,0,10,94,0,0,0,0,1496,0,0,3508,1312,626,142,1540,154,8570,30,0,0,0,609.02,506,22598,17868,1694,400,698,1700,1780,980,0,0,0,0
neg,41054,na,220,206,0,0,0,0,0,0,50252,1230458,951106,75836,0,0,1082674,0,224,0,862,1144,2104904,1890422,316946,181860,0,0,0,0,266,4140,0,0,0,0,0,61056,2246596,0,0,0,9552,2022,2976,11806,1503556,773016,4724,0,0,0,763832,645834,283854,206206,175996,184106,47824,0,0,0,2423056,0,22,316,6,1082674,28550,199716,116392,155680,na,na,na,na,na,na,na,157640,41053.56,2423056,2423056,2437664,12809.0,119912,119188,1208980,2307652,1209600,43664,0,46,0,2066842.56,0,238798.08,0,0,0,0,3652,293436,1290664,661058,48918,6686,3058,180,0,6,2423056,na,2614,306,22306,175794,70198,1362562,665600,8234,38,0,218,15228,527600,53494,0,606,0,50,2090024,1366,198,0,0,0,0,0,0,0,0,13674,34394,8616,0,0,74024,11972,3619260,579862,0,0,0,0,1875540,763.98,764,257476,230620,181054,127018,367808,455208,386074,183404,118988,2,0,0
neg,39026,na,202,168,0,0,0,0,0,0,2150,1019858,1433538,138146,2478,0,1145836,0,0,0,0,0,2196354,1732764,740794,391806,0,0,0,0,226,50,0,0,0,0,0,6542,873196,1671608,44824,0,2262,526,976,231172,1797716,563420,98,0,0,0,1043142,526638,262624,182594,173336,294588,113248,0,0,0,2937708,0,2386,456,44,1145836,38960,444854,291356,305720,322640,na,na,na,na,na,na,105520,39025.83,2937708,2937708,2918656,15859.0,11936,47040,511840,2596170,1209600,70332,0,156,0,2239894.08,0,354240,0,0,0,0,0,184960,1177296,1036366,177584,14996,4582,386,92,96,2937708,na,4542,640,58594,177994,110846,1874404,343854,25152,144,0,334,148,2139354,403918,6,344,0,46,2291168,1758,314,0,0,0,0,0,0,0,0,22524,21046,6390,0,0,71194,16642,628340,91632,0,0,0,0,0,1515.36,1490,386220,415840,277756,155262,419110,597950,306722,16868,18330,2112,0,0
neg,38476,na,532,472,0,0,0,0,0,0,158,646156,1608432,405246,40198,1980,1211188,0,0,0,0,0,2157838,1657900,595990,470968,0,0,0,0,1740,272,0,0,0,0,0,249768,1280638,637110,534654,0,1116,480,600,51116,1791406,856962,490,0,0,0,763280,792102,238036,173692,137006,110318,132250,354996,490,0,2753992,30,36,562,30,1211188,45644,241438,348766,237220,302140,na,na,na,na,na,na,52320,38475.77,2753992,2753992,2760070,18257.0,356,30994,331080,2702170,1209600,86336,2,98,0,2326079.04,0,374709.12,0,0,0,0,0,52300,968438,1240282,413586,23752,3506,306,2,8,2753992,na,2680,318,43910,218460,127926,1741514,552600,14652,110,0,730,774,2268458,71184,0,1372,0,22,2355082,1232,124,0,0,0,0,0,0,0,0,25466,34646,6204,0,0,79736,14588,120640,14674,384780,420,0,0,0,696.18,718,389512,567804,430430,230474,372134,255842,181270,112908,156430,5366,0,0
neg,102960,na,2130706432,116,0,0,0,0,0,0,2130,142462,4227340,1674278,59718,876,2738458,0,0,0,0,0,5586558,4916376,1193648,568900,0,0,0,0,182,34,0,0,0,0,0,34444,1558518,3996204,517638,0,6634,6406,12848,34152,427644,5618652,468,0,0,0,1699220,1550888,619780,445704,323882,261558,337086,868682,4,0,6781222,16,20,236,12,2738458,78114,872308,319140,214220,186520,171320,214900,258980,na,na,na,137860,102960.88,6781222,6781222,6802566,44417.0,3180,67254,721460,6106804,1209600,173624,2,116,0,5587531.2,0,515482.56,142,1394,0,0,0,25100,1693440,3593600,756974,29974,7430,286,6,10,6781222,na,7650,950,59058,298814,126308,4436996,1138924,37752,352,0,212,110,5479566,97096,0,18316,1240,12,5623074,2908,362,0,0,0,0,0,0,0,0,47130,167572,51922,0,0,133502,26976,14438160,1487036,0,0,0,0,3537310,2018.08,2168,543294,907360,715518,384948,915978,1052166,1108672,341532,129504,7832,0,0
neg,40220,na,122,120,0,0,0,0,0,0,208,105742,1768732,1319472,35934,0,1393072,0,332,0,na,0,na,2853430,na,196868,0,0,0,0,416,106,0,0,0,0,0,17826,260322,534648,2417292,0,2286,608,898,7312,1385786,1819740,13456,2,0,0,1454042,676678,399456,333696,229602,127080,9534,0,0,0,3436748,0,80,556,6,na,na,136710,185446,99040,122200,na,na,na,na,na,na,94840,40220.25,3436748,3436748,3439800,11450,87690,94044,1009360,3230088,1209600,148328,0,172,0,2458691.52,0,768088.32,0,0,0,0,0,10594,435646,1715432,1007454,51444,9280,238,4,20,3436748,na,5362,688,1766,393876,296800,1762982,763222,5392,0,0,304,422,2228144,66006,0,404,0,66,2502922,2762,212,0,0,0,0,0,0,0,0,16920,28450,5372,0,0,135978,24280,499860,124098,0,0,0,0,220270,1409.1,1574,806894,735458,333034,147624,285990,211336,174292,148338,368256,18866,0,0
